UNIQUE_ID,COLLISION_ID,PERSON_ID,PERSON_TYPE,PERSON_INJURY,PERSON_SEX,PERSON_AGE,VEHICLE_ID,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,CRASH_DATETIME
11869128,4436038,b183e0e8-e3c7-410f-a315-6c650e31de6b,OCCUPANT,UNSPECIFIED,M,26.0,20015751.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/12/2021,1:07,,,40.84525,-73.91499,"(40.84525, -73.91499)",CROSS BRONX EXPY,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-07-12 01:07:00
12312720,4552301,09152e51-48a6-4cb0-a7ed-2f2093bac730,BICYCLIST,INJURED,M,46.0,20272038.0,Not Ejected,Conscious,Entire Body,Driver,Unknown,,,None Visible,Driver,,,08/02/2022,14:30,,,40.62459,-74.14129,"(40.62459, -74.14129)",FOREST AVENUE,DECKER AVENUE,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,Bike,Sedan,,,,2022-08-02 14:30:00
9450433,4040465,2dd1bf42-7656-4774-9d4f-5ec2e5b6e7a8,OCCUPANT,UNSPECIFIED,M,25.0,18744230.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,11/29/2018,17:22,MANHATTAN,10002.0,40.71524,-73.996666,"(40.71524, -73.996666)",,,33        BOWERY                        ,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Van,Sedan,,,,2018-11-29 17:22:00
13293608,4794097,e6d1c5d9-3cb3-45ca-b1e5-5b629859f878,OCCUPANT,UNSPECIFIED,M,31.0,20831614.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,02/18/2025,20:15,BROOKLYN,11229.0,40.598526,-73.95918,"(40.598526, -73.95918)",AVENUE U,HOMECREST AVE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,,,,,2025-02-18 20:15:00
7082677,3659357,86eb9d43-294c-4761-b3be-a7ab885e2900,OCCUPANT,UNSPECIFIED,M,24.0,17580848.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,04/28/2017,15:00,QUEENS,11413.0,40.682404,-73.75181,"(40.682404, -73.75181)",SPRINGFIELD BOULEVARD           ,132 ROAD,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2017-04-28 15:00:00
11942338,4455586,25e7e9e5-eb01-44d4-825d-343b28898abc,OTHER MOTORIZED,INJURED,F,15.0,20058617.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,,,,Abrasion,Driver,,,09/09/2021,20:34,QUEENS,11106.0,40.764347,-73.92347,"(40.764347, -73.92347)",31 STREET,31 AVENUE,,1.0,0.0,0,0,0,0,0,0,Driver Inexperience,,,,,E-Bike,,,,,2021-09-09 20:34:00
9298905,3922921,a050b79f-24fc-4336-88e3-e4fb670cd310,OCCUPANT,UNSPECIFIED,M,27.0,18669890.0,,,,,,,,,Registrant,,,06/16/2018,22:00,BROOKLYN,11220.0,40.64606,-74.01648,"(40.64606, -74.01648)",3 AVENUE                        ,53 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Sedan,,,,2018-06-16 22:00:00
6730914,3516355,1881937,OCCUPANT,INJURED,M,84.0,17412148.0,Not Ejected,Conscious,Shoulder - Upper Arm,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain,Passenger,,,09/08/2016,7:30,,,40.78214,-73.824844,"(40.78214, -73.824844)",WHITESTONE EXPRESSWAY           ,,,2.0,0.0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,2016-09-08 07:30:00
5931132,3413708,541800,OCCUPANT,UNSPECIFIED,F,,17032225.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Passenger,,,04/07/2016,16:30,,,,,,,,CROSS BRONX EXPRESSWAY                  ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4 dr sedan,Bus,,,,2016-04-07 16:30:00
6671547,3565885,2791897,OCCUPANT,UNSPECIFIED,M,58.0,17383615.0,,,,,,,,,Registrant,,,11/22/2016,15:00,,,,,,EAST 57 STREET                  ,QUEENSBORO BRIDGE,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,Sedan,Taxi,,,,2016-11-22 15:00:00
11206272,4257186,604bf746-a279-41ec-bb44-f1f062553dba,OCCUPANT,UNSPECIFIED,,,19635837.0,,,,,,,,,Registrant,,,12/12/2019,17:00,,,40.8452,-73.916885,"(40.8452, -73.916885)",CROSS BRONX EXPY                ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Tractor Truck Diesel,Sedan,Tractor Truck Diesel,,,2019-12-12 17:00:00
7908865,3775235,c96c62f0-a789-4984-a169-26c2f84f1f0b,OCCUPANT,UNSPECIFIED,M,58.0,17984065.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,10/21/2017,11:00,BROOKLYN,11208.0,40.6786,-73.86782,"(40.6786, -73.86782)",,,1123      LIBERTY AVENUE                ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,2017-10-21 11:00:00
9354018,4002499,31b5cf00-c756-4441-979e-a02e0132c510,OCCUPANT,INJURED,M,22.0,18697119.0,Not Ejected,Conscious,Unknown,Driver,Lap Belt & Harness,,,Unknown,Driver,,,10/18/2018,2:58,BRONX,10463.0,40.876503,-73.904564,"(40.876503, -73.904564)",WEST 230 STREET                 ,MAJOR DEEGAN EXPRESSWAY,,2.0,0.0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-10-18 02:58:00
9978218,4164554,5b09ba09-95e9-43d4-b3c5-d9a5f57d812a,OCCUPANT,UNSPECIFIED,F,23.0,19005312.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,07/05/2019,0:50,QUEENS,11434.0,40.664017,-73.7686,"(40.664017, -73.7686)",BREWER BOULEVARD                ,FARMERS BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2019-07-05 00:50:00
7037549,3695575,17140d06-7b51-4fbc-b7bb-e9c43d18e323,OCCUPANT,UNSPECIFIED,M,46.0,17559351.0,,,,,,,,,Registrant,,,06/19/2017,10:00,BROOKLYN,11230.0,40.62893,-73.971375,"(40.62893, -73.971375)",OCEAN PARKWAY                   ,AVENUE H,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Sedan,,,,2017-06-19 10:00:00
13371557,4814138,29255da6-fb42-4d28-9fdd-06a5344ed4db,OCCUPANT,UNSPECIFIED,M,23.0,20876023.0,,,,,,,,,Registrant,,,05/14/2025,14:40,BROOKLYN,11203.0,40.650368,-73.94356,"(40.650368, -73.94356)",,,955       BROOKLYN AVE,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,Sedan,Sedan,,,,2025-05-14 14:40:00
10002459,4171860,dba40528-5a6b-4e98-bf74-d1eeb1ad6331,OCCUPANT,UNSPECIFIED,,,19017300.0,,,,,,,,,Registrant,,,07/16/2019,7:30,,,,,,BELT PARKWAY RAMP               ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2019-07-16 07:30:00
9991579,4169637,10fe26b4-f84c-4003-b298-0384508ccbc6,OCCUPANT,UNSPECIFIED,M,71.0,19011884.0,,,,,,,,,Registrant,,,07/13/2019,19:15,MANHATTAN,10010.0,40.7429,-73.99281,"(40.7429, -73.99281)",AVENUE OF THE AMERICAS          ,WEST 23 STREET,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Van,,,,2019-07-13 19:15:00
12916600,4708974,be93e077-0f51-4303-b34e-000b344e714c,OCCUPANT,UNSPECIFIED,M,40.0,20615719.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,03/06/2024,20:21,BROOKLYN,11221.0,40.688564,-73.93019,"(40.688564, -73.93019)",GATES AVENUE,REID AVENUE,,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,,,,,Station Wagon/Sport Utility Vehicle,,,,,2024-03-06 20:21:00
9503405,4047755,33770c79-0106-403e-8802-e1911506d13f,OCCUPANT,UNSPECIFIED,F,42.0,18770274.0,,,,,,,,,Registrant,,,12/16/2018,20:50,,,,,,BRONX RIVER PARKWAY             ,ALLERTON AVENUE,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,,,,,Station Wagon/Sport Utility Vehicle,,,,,2018-12-16 20:50:00
6498745,3566963,2810384,OCCUPANT,INJURED,F,17.0,17300951.0,Not Ejected,Conscious,Head,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Whiplash,Passenger,,,11/23/2016,19:30,BRONX,10453.0,40.855785,-73.90558,"(40.855785, -73.90558)",JEROME AVENUE                   ,EAST 181 STREET,,3.0,0.0,0,0,0,0,3,0,Unspecified,Unspecified,,,,Sedan,Sedan,,,,2016-11-23 19:30:00
6234311,3475144,1148496,OCCUPANT,UNSPECIFIED,M,51.0,17176227.0,,,,,,,,,Registrant,,,07/04/2016,0:00,,,40.718384,-73.95714,"(40.718384, -73.95714)",BEDFORD AVENUE                  ,,,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,,,,,4 dr sedan,,,,,2016-07-04 00:00:00
7063375,3678380,a1d246ac-31cc-4683-abb8-69b511b58f88,OCCUPANT,UNSPECIFIED,F,73.0,17571602.0,,,,,,,,,Registrant,,,05/23/2017,13:00,,,40.75834,-73.95775,"(40.75834, -73.95775)",QUEENSBORO BRIDGE LOWER ROADWAY ,,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2017-05-23 13:00:00
11023009,4276275,5a1d66f2-0b96-4f0c-b478-5aaff79ae077,OCCUPANT,UNSPECIFIED,M,27.0,19539597.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,01/19/2020,13:54,QUEENS,11370.0,40.756523,-73.88649,"(40.756523, -73.88649)",,,32-63     81 STREET                     ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Other Vehicular,,,,Sedan,Taxi,,,,2020-01-19 13:54:00
9864971,4139030,8529b25d-c71b-4f98-a3f1-30dcf2fcc554,OCCUPANT,UNSPECIFIED,M,50.0,18949267.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,05/24/2019,16:47,,,40.813255,-73.93028,"(40.813255, -73.93028)",GRAND CONCOURSE                 ,EAST 138 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2019-05-24 16:47:00
6128582,3604386,cc8dfb0b-852b-4817-92c8-d10b226fb2e9,OCCUPANT,UNSPECIFIED,M,22.0,17126086.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,01/25/2017,12:00,,,40.7105,-73.9565,"(40.7105, -73.9565)",ROCKAWAY BOULEVARD              ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Pick-up Truck,,,,2017-01-25 12:00:00
12767658,4670156,9caf6d71-f2b3-4092-b49d-de59d2c89be5,OCCUPANT,UNSPECIFIED,M,42.0,20531124.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,10/12/2023,15:46,,,40.752403,-73.92442,"(40.752403, -73.92442)",39 STREET,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Box Truck,Sedan,,,,2023-10-12 15:46:00
5767287,3411430,348205,OCCUPANT,UNSPECIFIED,F,57.0,16954045.0,,,,,,,,,Registrant,,,04/12/2016,12:37,BRONX,10474.0,40.817806,-73.88981,"(40.817806, -73.88981)",,,858       MANIDA STREET                 ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,Sedan,Sedan,,,,2016-04-12 12:37:00
12928424,4712198,92e554d2-536d-4658-b1b6-9475dfa64bea,OCCUPANT,UNSPECIFIED,M,66.0,20622363.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,03/24/2024,18:02,MANHATTAN,10013.0,40.72123,-74.00655,"(40.72123, -74.00655)",,,50        VARICK STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,Taxi,,,,,2024-03-24 18:02:00
6441828,3531234,2159099,OCCUPANT,UNSPECIFIED,M,59.0,17273877.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,10/01/2016,0:00,MANHATTAN,10011.0,40.738335,-73.991936,"(40.738335, -73.991936)",,,126       5 AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Lane Marking Improper/Inadequate,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2016-10-01 00:00:00
7395855,3853020,69005a1d-5c32-4bce-8876-117416c8cf8d,OCCUPANT,UNSPECIFIED,,0.0,17732972.0,,,,,,,,,Registrant,,,02/26/2018,10:30,BRONX,10462.0,40.845596,-73.864334,"(40.845596, -73.864334)",HOLLAND AVENUE                  ,MORRIS PARK AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,,2018-02-26 10:30:00
6260362,3479515,1205382,OCCUPANT,UNSPECIFIED,M,,17188360.0,,,,,,,,,Registrant,,,07/08/2016,18:40,,,40.624485,-74.07998,"(40.624485, -74.07998)",BROAD STREET                    ,CANAL STREET,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4 dr sedan,4 dr sedan,,,,2016-07-08 18:40:00
7723576,3752513,36ed56a7-77c0-4762-80c7-9b3f6434faaf,OCCUPANT,INJURED,M,25.0,17893600.0,Not Ejected,Conscious,Shoulder - Upper Arm,Driver,Helmet (Motorcycle Only),,,Complaint of Pain,Driver,,,09/17/2017,4:30,,,40.741806,-73.8463,"(40.741806, -73.8463)",G.C.P / L.I.E. (CDR)            ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,,2017-09-17 04:30:00
6416899,3476748,1177110,OCCUPANT,UNSPECIFIED,M,24.0,17262061.0,,,,,,,,,Registrant,,,07/08/2016,20:12,QUEENS,11420.0,40.682537,-73.80716,"(40.682537, -73.80716)",LINDEN BOULEVARD                ,135 STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4 dr sedan,4 dr sedan,,,,2016-07-08 20:12:00
9935282,4157210,d91cd247-bc82-4045-a2c3-c3fcf7e665bd,OCCUPANT,UNSPECIFIED,M,45.0,18983980.0,,,,,,,,,Registrant,,,06/23/2019,11:49,,,40.884285,-73.898544,"(40.884285, -73.898544)",MAJOR DEEGAN EXPRESSWAY         ,,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,Sedan,Sedan,,,,2019-06-23 11:49:00
8965554,4056929,99c541a4-3eac-44c8-91bf-925fdb610290,OCCUPANT,UNSPECIFIED,M,36.0,18505517.0,,,,,,,,,Registrant,,,01/18/2019,0:30,MANHATTAN,10033.0,40.847427,-73.931404,"(40.847427, -73.931404)",AMSTERDAM AVENUE                ,WEST 180 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Taxi,Taxi,,,,2019-01-18 00:30:00
11187151,4259802,f50e5bb1-eaed-45cf-8fb5-9134b7023157,OCCUPANT,UNSPECIFIED,F,60.0,19626208.0,,,,,,,,,Registrant,,,11/13/2019,16:40,,,40.674313,-73.95009,"(40.674313, -73.95009)",NOSTRAND AVENUE                 ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2019-11-13 16:40:00
9614597,4006229,73a3b05f-6eb8-48b1-967f-6f40a2318179,OCCUPANT,UNSPECIFIED,,0.0,18825320.0,,,,,,,,,Registrant,,,10/19/2018,20:20,,,40.700954,-73.825676,"(40.700954, -73.825676)",JAMAICA AVENUE                  ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2018-10-19 20:20:00
11214105,4264324,0177e696-4bf5-4299-9803-1eeb90b273bc,OCCUPANT,UNSPECIFIED,M,35.0,19639797.0,,,,,,,,,Registrant,,,12/24/2019,14:25,,,40.701077,-74.01344,"(40.701077, -74.01344)",FDR DRIVE                       ,,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Taxi,,,,2019-12-24 14:25:00
11912563,4447635,218fec47-dd4a-47bd-b68d-bb157ea4253f,OCCUPANT,UNSPECIFIED,M,24.0,20041126.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,08/16/2021,9:17,QUEENS,11357.0,40.778885,-73.81454,"(40.778885, -73.81454)",150 STREET,22 AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2021-08-16 09:17:00
13044552,4741681,d00816ab-25eb-4fb9-914e-0505ea1b47f1,OCCUPANT,UNSPECIFIED,M,59.0,20688023.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/16/2024,8:34,,,40.82967,-73.931076,"(40.82967, -73.931076)",OGDEN AVENUE,,,0.0,0.0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,Bus,Sedan,,,,2024-07-16 08:34:00
7610001,3891312,9f9993d9-de72-4934-8152-01db2876376b,OCCUPANT,UNSPECIFIED,M,1.0,17838128.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,04/29/2018,15:45,QUEENS,11385.0,40.71345,-73.915405,"(40.71345, -73.915405)",,,51-10     METROPOLITAN AVENUE           ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2018-04-29 15:45:00
9942058,4158386,7c456791-ee4b-4c46-b229-a98f9c344a6c,OCCUPANT,UNSPECIFIED,M,40.0,18987389.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,06/23/2019,14:24,,,40.88643,-73.895805,"(40.88643, -73.895805)",MAJOR DEEGAN EXPRESSWAY         ,,,1.0,0.0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Following Too Closely,Following Too Closely,,,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,,2019-06-23 14:24:00
7336641,3825883,55f0cf48-e37e-4c07-94a1-db02635d000d,OCCUPANT,INJURED,F,48.0,17703784.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain,Driver,,,01/10/2018,18:30,,,,,,14 AVENUE                       ,WHITESTONE EXPRESSWAY,,3.0,0.0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,Sedan,Sedan,,,,2018-01-10 18:30:00
9020254,4060287,a9d9159d-2812-460d-bb2b-05c8a5a06e4e,OCCUPANT,UNSPECIFIED,M,21.0,18532486.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,01/16/2019,18:27,,,,,,BRONX WHITESTONE BRIDGE         ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2019-01-16 18:27:00
13427214,4828899,5120b138-0695-465e-9c14-28991d5d5b5b,OCCUPANT,UNSPECIFIED,M,35.0,20908140.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,07/20/2025,3:55,BROOKLYN,11226.0,40.652313,-73.95189,"(40.652313, -73.95189)",,,180       LINDEN BLVD,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2025-07-20 03:55:00
11078189,4284600,3d7bbc06-c58b-4ad3-8ca6-a146d7903f91,OCCUPANT,INJURED,M,51.0,19568120.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,02/05/2020,7:55,QUEENS,11418.0,40.696384,-73.81704,"(40.696384, -73.81704)",132 STREET                      ,ATLANTIC AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Dump,Sedan,,,,2020-02-05 07:55:00
13498057,4847814,8d921fa8-1b0c-415b-b909-f35ec9fe3fa8,OCCUPANT,UNSPECIFIED,M,72.0,20948993.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,10/03/2025,14:45,BROOKLYN,11213.0,40.673996,-73.92784,"(40.673996, -73.92784)",ROCHESTER AVE,ST MARKS AVE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Bus,,,,2025-10-03 14:45:00
7061986,3692812,e8f3d3d2-d4e7-4699-a173-3fc4104e3028,OCCUPANT,INJURED,M,45.0,17570898.0,Not Ejected,Conscious,Chest,Driver,Lap Belt & Harness,,,Complaint of Pain,Driver,,,06/16/2017,23:22,BRONX,10475.0,40.883602,-73.82717,"(40.883602, -73.82717)",,,2291      NEW ENGLAND THRUWAY           ,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Taxi,Taxi,,,,2017-06-16 23:22:00
7763465,3782671,6d486d5b-16d6-46c3-bac1-51f4f753511e,OCCUPANT,UNSPECIFIED,F,54.0,17912928.0,,,,,,,,,Registrant,,,11/03/2017,17:30,QUEENS,11432.0,40.71062,-73.78343,"(40.71062, -73.78343)",,,179-001   90 AVENUE                     ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Station Wagon/Sport Utility Vehicle,,,,2017-11-03 17:30:00
12674645,4636437,0ec79b98-b225-414d-929b-ce810f44b9f9,OCCUPANT,UNSPECIFIED,M,34.0,20477801.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Unknown,,,Does Not Apply,Passenger,,,06/10/2023,22:08,QUEENS,11363.0,40.76226,-73.75699,"(40.76226, -73.75699)",CROSS ISLAND PARKWAY,NORTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,2023-06-10 22:08:00
12830369,4686603,501be2b3-e8cb-458d-8a6d-afe65c6b7f57,PEDESTRIAN,INJURED,M,10.0,,,Conscious,Hip-Upper Leg,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,"Crossing, No Signal, or Crosswalk",Contusion - Bruise,Pedestrian,Failure to Yield Right-of-Way,Unspecified,12/11/2023,14:25,QUEENS,11423.0,40.713463,-73.768364,"(40.713463, -73.768364)",,,90-15     192 STREET,1.0,0.0,1,0,0,0,0,0,View Obstructed/Limited,,,,,Sedan,,,,,2023-12-11 14:25:00
12150583,4509981,5324b378-1b15-46c6-b9ea-dfbc01dfd7b7,OCCUPANT,UNSPECIFIED,F,50.0,20179103.0,,,,,,,,,Registrant,,,03/12/2022,0:26,BROOKLYN,11203.0,40.644814,-73.93356,"(40.644814, -73.93356)",,,680       EAST 46 STREET,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,,,,,2022-03-12 00:26:00
6357013,3510513,1776026,OCCUPANT,UNSPECIFIED,M,38.0,17233739.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,08/28/2016,17:30,,,40.838757,-73.882904,"(40.838757, -73.882904)",CROSS BRONX EXPY                ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,Station Wagon/Sport Utility Vehicle,Sedan,,,,2016-08-28 17:30:00
7386543,3867447,d7920851-f206-45c7-9f12-cc57c6e80549,OCCUPANT,UNSPECIFIED,F,31.0,17728484.0,,,,,,,,,Registrant,,,03/21/2018,12:40,MANHATTAN,10032.0,40.83473,-73.940674,"(40.83473, -73.940674)",WEST 160 STREET                 ,AMSTERDAM AVENUE,,2.0,0.0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,Station Wagon/Sport Utility Vehicle,,,,,2018-03-21 12:40:00
